vendor_slug,vendor_name,official_site,logo,logo_source_url,global_block_id,global_block_title,direction_id,direction_title,system_id,system_title,product_group_id,product_group_title,source_direction,source_group,source_area,source_type,show_in_catalog,show_in_vendors,show_on_home,show_in_partners,status,confidence,matched_by,source,notes
bezgalogennye-ognestoykie-komupady,Безгалогенные огнестойкие комупады,https://l-compaund.ru,assets/img/logos/vendors/import-20260630/bezgalogennye-ognestoykie-komupady.png,https://l-compaund.ru/images/2024/04/02/logo_new.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 57. Logo source: official site."
zavod-svetotehniki-gud-layt,Завод светотехники ГУД ЛАЙТ,https://goodlight.ru,assets/img/logos/vendors/import-20260630/zavod-svetotehniki-gud-layt.jpg,http://www.goodlight.ru/bitrix/templates/goodlight/images/header/ru/logo.jpg,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,luminaires,Светильники,ЭОМ,ЭОМ,ЭОМ,Светильники,true,true,false,false,published,curated_type_alias,Светильники,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Светильники, row 11. Logo source: official site."
zavod-svetotehniki-gud-layt,Завод светотехники ГУД ЛАЙТ,https://goodlight.ru,assets/img/logos/vendors/import-20260630/zavod-svetotehniki-gud-layt.jpg,http://www.goodlight.ru/bitrix/templates/goodlight/images/header/ru/logo.jpg,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,lighting-fixtures,Светильники,ЭОМ,ЭОМ,ЭОМ,Светильники,true,true,false,false,published,curated_type_alias,Светильники,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Светильники, row 11. Logo source: official site."
kabelnye-zavody,Кабельные заводы,https://zvetlit.ru,assets/img/logos/vendors/import-20260630/kabelnye-zavody.png,https://zvetlit.ru/images/logo_13.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 19. Logo source: official site."
kabelnye-zavody,Кабельные заводы,https://zvetlit.ru,assets/img/logos/vendors/import-20260630/kabelnye-zavody.png,https://zvetlit.ru/images/logo_13.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 19. Logo source: official site."
kabelnye-zavody,Кабельные заводы,https://zvetlit.ru,assets/img/logos/vendors/import-20260630/kabelnye-zavody.png,https://zvetlit.ru/images/logo_13.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 19. Logo source: official site."
npo-ekosistema,НПО Экосистема,https://eco-systema.com,assets/img/logos/vendors/import-20260630/npo-ekosistema.png,https://eco-systema.com/_assets/img/official/logo-npo-new.png,energy,Энергетика,eom,ЭОМ,outdoor-lighting,Наружное освещение,poles-and-outdoor-lighting,Опоры и наружное освещение,ЭОМ,ЭОМ,ЭОМ,Опоры освещения,true,true,true,true,published,curated_type_alias,Опоры освещения,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Опоры освещения, row 37. Logo source: official site."
npo-ekosistema,НПО Экосистема,https://eco-systema.com,assets/img/logos/vendors/import-20260630/npo-ekosistema.png,https://eco-systema.com/_assets/img/official/logo-npo-new.png,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,osveschenie-territorii,Освещение территории,opory-osvescheniya,Опоры освещения,ЭОМ,ЭОМ,ЭОМ,Опоры освещения,true,true,true,true,published,curated_type_alias,Опоры освещения,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Опоры освещения, row 37. Logo source: official site."
ooo-zavod-uraldorsvet,"ООО ""ЗАВОД УРАЛДОРСВЕТ""",https://zavod-uraldorsvet.ru,assets/img/logos/vendors/import-20260630/ooo-zavod-uraldorsvet.png,https://zavod-uraldorsvet.ru/local/templates/zu/images/uraldorzavod_logo_white.png,energy,Энергетика,eom,ЭОМ,outdoor-lighting,Наружное освещение,poles-and-outdoor-lighting,Опоры и наружное освещение,ЭОМ,ЭОМ,ЭОМ,Опоры освещения,true,true,true,true,published,curated_type_alias,Опоры освещения,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Опоры освещения, row 9. Logo source: official site."
ooo-zavod-uraldorsvet,"ООО ""ЗАВОД УРАЛДОРСВЕТ""",https://zavod-uraldorsvet.ru,assets/img/logos/vendors/import-20260630/ooo-zavod-uraldorsvet.png,https://zavod-uraldorsvet.ru/local/templates/zu/images/uraldorzavod_logo_white.png,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,osveschenie-territorii,Освещение территории,opory-osvescheniya,Опоры освещения,ЭОМ,ЭОМ,ЭОМ,Опоры освещения,true,true,true,true,published,curated_type_alias,Опоры освещения,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Опоры освещения, row 9. Logo source: official site."
ooo-sibprom,ООО«СИБПРОМ»,https://termokom.com,assets/img/logos/vendors/import-20260630/ooo-sibprom.svg,https://termokom.com/wp-content/uploads/2022/10/termologofav.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,teplovye-seti,Тепловые сети,truba-v-ppu,Труба в ППУ,ЭОМ,ЭОМ,ЭОМ,Изоляция,true,true,false,false,published,curated_type_alias,Изоляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Изоляция , row 8. Logo source: official site."
ooo-sibprom,ООО«СИБПРОМ»,https://termokom.com,assets/img/logos/vendors/import-20260630/ooo-sibprom.svg,https://termokom.com/wp-content/uploads/2022/10/termologofav.svg,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,uteplitel,Утеплитель,ЭОМ,ЭОМ,ЭОМ,Изоляция,true,true,false,false,published,curated_type_alias,Изоляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Изоляция , row 8. Logo source: official site."
oborudovanie-dlya-svarki-transformatory,Оборудование для сварки. Трансформаторы,https://tehnosvar.ru,assets/img/logos/vendors/import-20260630/oborudovanie-dlya-svarki-transformatory.svg,https://tehnosvar.ru/media/configs/2024/01/tehnosvar-logotip-s-tekstom-sinij-1.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 58. Logo source: official site."
oborudovanie-dlya-svarki-transformatory,Оборудование для сварки. Трансформаторы,https://tehnosvar.ru,assets/img/logos/vendors/import-20260630/oborudovanie-dlya-svarki-transformatory.svg,https://tehnosvar.ru/media/configs/2024/01/tehnosvar-logotip-s-tekstom-sinij-1.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 58. Logo source: official site."
oborudovanie-dlya-svarki-transformatory,Оборудование для сварки. Трансформаторы,https://tehnosvar.ru,assets/img/logos/vendors/import-20260630/oborudovanie-dlya-svarki-transformatory.svg,https://tehnosvar.ru/media/configs/2024/01/tehnosvar-logotip-s-tekstom-sinij-1.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 58. Logo source: official site."
proizvoditeli-sip-armatury,Производители сип арматуры,https://psk-si.ru,assets/img/logos/vendors/import-20260630/proizvoditeli-sip-armatury.svg,https://psk-si.ru/img/logo_white_plr.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 59. Logo source: official site."
proizvoditeli-sip-armatury,Производители сип арматуры,https://psk-si.ru,assets/img/logos/vendors/import-20260630/proizvoditeli-sip-armatury.svg,https://psk-si.ru/img/logo_white_plr.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 59. Logo source: official site."
proizvoditeli-sip-armatury,Производители сип арматуры,https://psk-si.ru,assets/img/logos/vendors/import-20260630/proizvoditeli-sip-armatury.svg,https://psk-si.ru/img/logo_white_plr.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 59. Logo source: official site."
proizvodstvenno-torgovaya-kompaniya-vsesvetodiody-na-ryabinovoy-ulitse,Производственно-торговая компания «ВСЕСВЕТОДИОДЫ» на Рябиновой улице,https://vsesvetodiody.ru,assets/img/logos/vendors/import-20260630/proizvodstvenno-torgovaya-kompaniya-vsesvetodiody-na-ryabinovoy-ulitse.svg,https://vsesvetodiody.ru/local/templates/vsesvetodiody/img/logo.svg,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,luminaires,Светильники,ЭОМ,ЭОМ,ЭОМ,Светильники,true,true,false,false,published,curated_type_alias,Светильники,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Светильники, row 18. Logo source: official site."
proizvodstvenno-torgovaya-kompaniya-vsesvetodiody-na-ryabinovoy-ulitse,Производственно-торговая компания «ВСЕСВЕТОДИОДЫ» на Рябиновой улице,https://vsesvetodiody.ru,assets/img/logos/vendors/import-20260630/proizvodstvenno-torgovaya-kompaniya-vsesvetodiody-na-ryabinovoy-ulitse.svg,https://vsesvetodiody.ru/local/templates/vsesvetodiody/img/logo.svg,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,lighting-fixtures,Светильники,ЭОМ,ЭОМ,ЭОМ,Светильники,true,true,false,false,published,curated_type_alias,Светильники,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Светильники, row 18. Logo source: official site."
umekon-uralskiy-zavod-metallokonstruktsiy,УМЕКОН (Уральский завод металлоконструкций),https://umecon.ru,assets/img/logos/vendors/import-20260630/umekon-uralskiy-zavod-metallokonstruktsiy.svg,https://umecon.ru/img/logo_umecon_black.svg,energy,Энергетика,eom,ЭОМ,outdoor-lighting,Наружное освещение,poles-and-outdoor-lighting,Опоры и наружное освещение,ЭОМ,ЭОМ,ЭОМ,Опоры освещения,true,true,true,true,published,curated_type_alias,Опоры освещения,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Опоры освещения, row 33. Logo source: official site."
umekon-uralskiy-zavod-metallokonstruktsiy,УМЕКОН (Уральский завод металлоконструкций),https://umecon.ru,assets/img/logos/vendors/import-20260630/umekon-uralskiy-zavod-metallokonstruktsiy.svg,https://umecon.ru/img/logo_umecon_black.svg,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,osveschenie-territorii,Освещение территории,opory-osvescheniya,Опоры освещения,ЭОМ,ЭОМ,ЭОМ,Опоры освещения,true,true,true,true,published,curated_type_alias,Опоры освещения,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Опоры освещения, row 33. Logo source: official site."
opory-osvescheniya-i-dorozhnoe-ograzhdenie,опоры освещения и дорожное ограждение,https://www.zavod-npt.ru,assets/img/logos/vendors/import-20260630/opory-osvescheniya-i-dorozhnoe-ograzhdenie.png,https://www.zavod-npt.ru/upload/img/logo_NPT_120x120.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 49. Logo source: official site."
opory-osvescheniya-i-dorozhnoe-ograzhdenie,опоры освещения и дорожное ограждение,https://www.zavod-npt.ru,assets/img/logos/vendors/import-20260630/opory-osvescheniya-i-dorozhnoe-ograzhdenie.png,https://www.zavod-npt.ru/upload/img/logo_NPT_120x120.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 49. Logo source: official site."
opory-osvescheniya-i-dorozhnoe-ograzhdenie,опоры освещения и дорожное ограждение,https://www.zavod-npt.ru,assets/img/logos/vendors/import-20260630/opory-osvescheniya-i-dorozhnoe-ograzhdenie.png,https://www.zavod-npt.ru/upload/img/logo_NPT_120x120.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,ЭОМ,ЭОМ,Электрика,true,true,false,false,published,curated_type_alias,Электрика,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Электрика, row 49. Logo source: official site."
ot-0-250-km-predoplata-samovyvoz,"от 0,250 км, предоплата, самовывоз",https://podolskkabel.ru,assets/img/logos/vendors/import-20260630/ot-0-250-km-predoplata-samovyvoz.png,https://podolskkabel.ru/i/logo-sign.png,energy,Энергетика,eom,ЭОМ,cable-products,Кабельная продукция различного и специального назначения,electrical-cable-products,ЭМ,ЭОМ,ЭОМ,ЭОМ,Кабель,true,true,false,false,published,curated_type_alias,Кабель,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Кабель, row 15. Logo source: official site."
ot-0-250-km-predoplata-samovyvoz,"от 0,250 км, предоплата, самовывоз",https://podolskkabel.ru,assets/img/logos/vendors/import-20260630/ot-0-250-km-predoplata-samovyvoz.png,https://podolskkabel.ru/i/logo-sign.png,energy,Энергетика,eom,ЭОМ,cable-products,Кабельная продукция различного и специального назначения,kabelnaya-produktsiya,Кабельная продукция,ЭОМ,ЭОМ,ЭОМ,Кабель,true,true,false,false,published,curated_type_alias,Кабель,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Кабель, row 15. Logo source: official site."
ippon,Ippon,https://ippon.ru/,assets/img/logos/partners/ippon.svg,https://static.ippon.ru/img2023/Logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,uninterruptible-power-supplies,Источники бесперебойного питания,ЭОМ,Электрооборудование,ИБП,ИБП и защита электропитания,true,true,false,false,published,curated_type_alias,ИБП и защита электропитания,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
socomec,Socomec,https://www.socomec.com/,assets/img/logos/partners/socomec.png,https://www.socomec.com/assets/images/logo-blue.png,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,uninterruptible-power-supplies,Источники бесперебойного питания,ЭОМ,Электрооборудование,ИБП,ИБП и защита электропитания,true,true,false,false,published,curated_type_alias,ИБП и защита электропитания,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,schitovoe-oborudovanie,Щитовое оборудование,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,cable-trays,Кабеленесущие системы лотки,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,pvc-cable-management,Кабеленесущие системы из ПВХ,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,kabelenesuschie-sistemy,Кабеленесущие системы,cable-support-systems,Кабеленесущие системы,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,molniezaschita,Молниезащита,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dkc,DKC,https://www.dkc.ru/,assets/img/logos/partners/dkc.svg,https://www.dkc.ru/ru/,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,lightning-protection-and-grounding,Молниезащита и заземление,ЭОМ,Электрооборудование,Кабеленесущие системы,Электрика и кабеленесущие системы,true,true,false,false,published,curated_vendor_slug,dkc,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dekraft,DEKraft,https://www.dek.ru/,assets/img/logos/partners/dekraft.svg,https://www.dek.ru/logos/dekraft.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,dekraft,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dekraft,DEKraft,https://www.dek.ru/,assets/img/logos/partners/dekraft.svg,https://www.dek.ru/logos/dekraft.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,dekraft,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dekraft,DEKraft,https://www.dek.ru/,assets/img/logos/partners/dekraft.svg,https://www.dek.ru/logos/dekraft.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,dekraft,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dekraft,DEKraft,https://www.dek.ru/,assets/img/logos/partners/dekraft.svg,https://www.dek.ru/logos/dekraft.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,schitovoe-oborudovanie,Щитовое оборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,dekraft,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dekraft,DEKraft,https://www.dek.ru/,assets/img/logos/partners/dekraft.svg,https://www.dek.ru/logos/dekraft.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektroustanovochnye-izdeliya,Электроустановочные изделия,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,dekraft,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
dekraft,DEKraft,https://www.dek.ru/,assets/img/logos/partners/dekraft.svg,https://www.dek.ru/logos/dekraft.svg,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,input-distribution-device,Вводно-распределительное устройство (ВРУ),ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,dekraft,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ekf,EKF,https://ekfgroup.com/,assets/img/logos/partners/ekf.svg,https://ekfgroup.com/images/logo-ekf.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,ekf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ekf,EKF,https://ekfgroup.com/,assets/img/logos/partners/ekf.svg,https://ekfgroup.com/images/logo-ekf.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,ekf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ekf,EKF,https://ekfgroup.com/,assets/img/logos/partners/ekf.svg,https://ekfgroup.com/images/logo-ekf.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,ekf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ekf,EKF,https://ekfgroup.com/,assets/img/logos/partners/ekf.svg,https://ekfgroup.com/images/logo-ekf.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,schitovoe-oborudovanie,Щитовое оборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,ekf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ekf,EKF,https://ekfgroup.com/,assets/img/logos/partners/ekf.svg,https://ekfgroup.com/images/logo-ekf.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektroustanovochnye-izdeliya,Электроустановочные изделия,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,ekf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
ekf,EKF,https://ekfgroup.com/,assets/img/logos/partners/ekf.svg,https://ekfgroup.com/images/logo-ekf.svg,energy,Энергетика,eom,ЭОМ,lighting-devices,Световые приборы,input-distribution-device,Вводно-распределительное устройство (ВРУ),ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_vendor_slug,ekf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
iek,IEK,https://www.iek.ru/,assets/img/logos/partners/iek.svg,https://www.iek.ru/upload/iek.site/b44/a1tm25v7x3thqaw3ecskvvcn5yi8kwaz/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,switchboard-and-electrical-equipment,Щитовое и электрооборудование,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_type_alias,Электротехническое оборудование,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
iek,IEK,https://www.iek.ru/,assets/img/logos/partners/iek.svg,https://www.iek.ru/upload/iek.site/b44/a1tm25v7x3thqaw3ecskvvcn5yi8kwaz/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,elektrika,Электрика,ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_type_alias,Электротехническое оборудование,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
iek,IEK,https://www.iek.ru/,assets/img/logos/partners/iek.svg,https://www.iek.ru/upload/iek.site/b44/a1tm25v7x3thqaw3ecskvvcn5yi8kwaz/logo.svg,energy,Энергетика,eom,ЭОМ,electrical-equipment,Электрооборудование,kommutatsionnoe-elektrooborudovanie,"Коммутационное электрооборудование,",ЭОМ,Электрооборудование,Электротехника,Электротехническое оборудование,true,true,false,false,published,curated_type_alias,Электротехническое оборудование,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
