priority,status,issues,block_id,block,direction_id,direction,system_id,system,product_group_id,product_group,page,product_types_count,product_types,catalog_brands_count,catalog_brands,vendor_count,vendors,vendor_logo_count,vendor_missing_logo_count,image,image_exists,image_width,image_height,image_bytes,image_sha12,image_ahash,image_brightness,image_contrast,image_entropy,exact_duplicate_count,visual_duplicate_count
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,concrete-structures,Бетонные конструкции,metal,Металл,solution-constructive-concrete-structures.html,6,арматура; листовой металл; профильная труба; балка; швеллер; уголок,6,ММК; НЛМК; Северсталь; ТМК; Евраз; Мечел,22,"Cybersteel; Marcegaglia; АНТ-ИНЖИНИРИНГ ООО; АО ""Алюминий Металлург Рус""; Ашинский металлугрический завод; ГЛАВТЕХКОНСТРУКЦИЯ; КМК ТЭМПО АО; КУЗОЦМ; Метчив; НИЖНЕТАГИЛЬСКИЙ ТРУБНЫЙ ЗАВОД МЕТАЛЛИНВЕСТ; НОВОРОССИЙСКИЙ ПРОКАТНЫЙ ЗАВОД ООО; НТПЗ ООО; ООО “РМИ-Сталь”; ООО”УМК”; ПО НВТЗ ООО; Петросталь; Ростовский электрометаллургический завод; Русские Шпунтовые Стены; СЕАФ-ТЕРМА ООО; СЕВЕРСТАЛЬ ПАО; СПЕКТРОМ ООО; СТАЛЬИМЭКС ТД ООО",22,0,assets/img/solutions/detail/constructive/constructive-metal-v12.webp,true,1200,900,98890,434592d13a7d,20b0b0b33c0617ff,52.8,41.8,7.03,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,concrete-structures,Бетонные конструкции,formwork,Опалубка,solution-constructive-concrete-structures.html,5,стеновая опалубка; опалубка перекрытий; стойки; балки; комплектующие опалубки,5,Peri; Крамос; Doka; Вертикаль; Титан,4,Дмитровский Завод Строительной Опалубки; МОНОЛИТКОМПЛЕКТ-ИНВЕСТ; ООО «Уровень»; PERI,4,0,assets/img/solutions/detail/constructive/constructive-formwork-v12.webp,true,1200,900,116362,dbed6aa6159d,12161c9c1c10feff,52.1,42.6,7.05,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,concrete-structures,Бетонные конструкции,scaffolding,Строительные леса,solution-constructive-concrete-structures.html,4,рамные леса; хомутовые леса; клиновые леса; вышки-туры,5,ДЗСЛ; Промышленник; Вертикаль; Дирс Строй; Метакон,2,ООО ФАБРИКА ЛЕСТНИЦ ЭЙФЕЛЬ; PERI,2,0,assets/img/solutions/detail/constructive/constructive-scaffolding-v12.webp,true,1200,900,133872,23b00a8f71f4,06060e042e2eeefe,68.1,40.3,7.16,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,concrete-structures,Бетонные конструкции,toppingovyy-betonnyy-pol,Топпинговый бетонный пол,solution-constructive-concrete-structures.html,1,Топпинговый бетонный пол,0,,2,"Элакор; ООО ""АЛЬФАПОЛ""",2,0,assets/img/solutions/detail/constructive/constructive-concrete-structures-toppingovyy-betonnyy-pol.webp,true,1200,900,166288,4bb05f8ecf3e,000008083efffffe,56.8,39.8,6.93,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,concrete-structures,Бетонные конструкции,fbs-bloki,ФБС Блоки,solution-constructive-concrete-structures.html,1,ФБС Блоки,0,,1,"ОАО ""Гомельжелезобетон""",1,0,assets/img/solutions/detail/constructive/constructive-concrete-structures-fbs-bloki.webp,true,1200,900,172942,e89d5315fadb,03c2000fff7f1c00,52.0,42.2,6.98,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,geosynthetic-materials,Геосинтетические материалы,geotekstil,Геотекстиль,solution-constructive-geosynthetic-materials.html,1,Геотекстиль,0,,1,Комитекс,1,0,assets/img/solutions/detail/constructive/constructive-geosynthetic-materials-geotekstil.webp,true,1200,900,163068,3c4c605ee953,02073e3e3f3e0800,59.4,51.9,7.08,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,acpl,АЦПЛ,solution-constructive-wood-based-panel-materials.html,1,АЦПЛ,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-acpl.webp,true,1200,900,173984,f669b62bf193,003e3e3c3e3f1e81,68.9,39.9,7.12,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,vdsp-sh,ВДСПШ,solution-constructive-wood-based-panel-materials.html,1,ВДСПШ,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-vdsp-sh.webp,true,1200,900,174060,b39a5fc6a30f,6070663e7e7e0e00,46.0,45.9,6.82,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,gsp,ГСП,solution-constructive-wood-based-panel-materials.html,1,ГСП,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-gsp.webp,true,1200,900,152614,04e1db9e4bae,00387d7c7c7e1cc1,88.7,59.1,7.34,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,dvp-fiberboard,ДВП,solution-constructive-wood-based-panel-materials.html,1,ДВП,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-dvp-fiberboard.webp,true,1200,900,134290,9321d896ce88,000f3f1e7e7f0800,40.8,40.0,6.61,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,chipboard-dsp,ДСП,solution-constructive-wood-based-panel-materials.html,1,ДСП,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-chipboard-dsp.webp,true,1200,900,180436,56387981951c,001f1f1e1e3f3c80,63.3,53.1,7.30,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,lvl,ЛВЛ,solution-constructive-wood-based-panel-materials.html,1,ЛВЛ,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-lvl.webp,true,1200,900,124380,8d846c92af28,060600077e7ea487,57.3,46.5,7.14,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,laminated-chipboard-ldsp,ЛДСП,solution-constructive-wood-based-panel-materials.html,1,ЛДСП,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-laminated-chipboard-ldsp.webp,true,1200,900,128480,9cd86c4825f2,03337b7870727000,62.7,49.1,7.18,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,mdvp-soft-fiberboard,МДВП,solution-constructive-wood-based-panel-materials.html,1,МДВП,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-mdvp-soft-fiberboard.webp,true,1200,900,174082,c9f1a1c186f4,60706e3e7e7c1c00,41.2,40.2,6.66,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,mdf,МДФ,solution-constructive-wood-based-panel-materials.html,1,МДФ,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-mdf.webp,true,1200,900,128602,eeaf5a0f9baa,031f3f3f3c7e3e00,50.9,48.2,6.93,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,osb,ОСБ,solution-constructive-wood-based-panel-materials.html,1,ОСБ,0,,2,Пешелань; Уральский завод ОСБ,2,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-osb.webp,true,1200,900,183468,48c21c8a0d04,0038383c3c7e0c00,46.4,49.4,6.77,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,plywood,Фанера,solution-constructive-wood-based-panel-materials.html,3,ФК; ФСФ; ламинированная фанера,0,,26,Березник; Вятский ФК; Галичский ФК; Гомельдрев; ДК Жуньда; Демидовский ФК; Илим Тимбер; ИнвестФорэст; Красфан; Кроноспан; ЛК Синергия; Лес Хороший; Мостодрев; Налидовский ДОК; Никольский ДОК; Нововятский ЛК; Новый ресурс; Нордплит; Пешелань; Свеза_Манутрово; Смоленский ДОК; Старвуд; Сыктывкар ФК; Фанпром; Холм-Жирковский; ЧФМК,26,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-plywood.webp,true,1200,900,149766,6061653d8a7a,0018383c3c7e0c00,51.7,50.9,6.97,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,fibrolite-boards,Фибролитовые плиты,solution-constructive-wood-based-panel-materials.html,1,Фибролитовые плиты,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-fibrolite-boards.webp,true,1200,900,230798,331bd1930603,606066367e7e0c00,42.5,45.8,6.69,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,hdf,ХДФ,solution-constructive-wood-based-panel-materials.html,1,ХДФ,0,,1,Пешелань,1,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-hdf.webp,true,1200,900,145138,23a94c12f77e,011b1e1e7e7e1800,44.8,45.4,6.76,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,wood-based-panel-materials,Древесно-плитные материалы,cement-bonded-particle-board,ЦСП,solution-constructive-wood-based-panel-materials.html,1,ЦСП,0,,2,"ООО ""КАМИ-ГРУПП""; Пешелань",2,0,assets/img/solutions/detail/constructive/constructive-wood-based-panel-materials-cement-bonded-particle-board.webp,true,1200,900,158436,9dbde53e51f3,6060663e7e7e0c00,45.3,45.4,6.78,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,inertnye-i-vyazhuschie-materialy,Инертные и вяжущие материалы,beton,Бетон,solution-constructive-inertnye-i-vyazhuschie-materialy.html,3,Подготовительный; Конструкционный; Высокопрочный,0,,1,"ОАО ""Гомельжелезобетон""",1,0,assets/img/solutions/detail/constructive/constructive-inertnye-i-vyazhuschie-materialy-beton.webp,true,1200,900,166672,73efe568d3dc,038f43607cfc05df,60.8,38.6,7.06,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,inertnye-i-vyazhuschie-materialy,Инертные и вяжущие материалы,tsement,Цемент,solution-constructive-inertnye-i-vyazhuschie-materialy.html,5,"ЦЕМ I 32,5H; ЦЕМ I 42,5H; ЦЕМ I 42,5Б; ЦЕМ I 52,5H; ЦЕМ II 52,5Б",0,,1,"ООО ""Магнитогорский цементно-огнеупорный завод""",1,0,assets/img/solutions/detail/constructive/constructive-inertnye-i-vyazhuschie-materialy-tsement.webp,true,1200,900,144548,2bf003c8fc86,000098787e3ef8e0,45.5,43.8,6.85,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,inertnye-i-sypuchie-materialy,Инертные и сыпучие материалы,scheben,Щебень,solution-constructive-inertnye-i-sypuchie-materialy.html,4,Гранитный; Гравийный; Известняковый; Шлаковый,0,,1,ННК,1,0,assets/img/solutions/detail/constructive/constructive-inertnye-i-sypuchie-materialy-scheben.webp,true,1200,900,45642,b65babc76cc2,040f1f1f19d93838,32.9,27.5,6.10,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,krepezh,Крепеж,krepezh,Крепеж,solution-constructive-krepezh.html,14,Крепеж металлоконструкций; Крепеж Сендвич панелей; Крепеж инженерных систем; Монтажный крепеж; Крепеж для гипсокартона; Крепеж для металла; Крепеж поо дереву; Дюбельный крепеж; Винты; Заклепки; Саморезы; Резьбовой крепеж; Анкерный крепеж; Болтовой крепеж,0,,3,Нижегородский опытно-экспериментальный завод; ООО «Изомакс Рус»; TECH-KREP,3,0,assets/img/solutions/detail/constructive/constructive-krepezh-fasteners.webp,true,1200,900,73860,d88848d99060,0006fefe3e3e0000,45.5,44.3,5.38,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,metall,Металл,zakladnye-detali,Закладные детали,solution-constructive-metall.html,1,Закладные детали,0,,1,Завод Дорожных Конструкций «Соламир»,1,0,assets/img/solutions/detail/constructive/constructive-metall-zakladnye-detali.webp,true,1200,900,154758,3bf194b960f3,212066f061e73c3f,40.2,29.7,6.54,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,metall,Металл,mufty-obzhimnye-dlya-armatury,Муфты обжимные для арматуры,solution-constructive-metall.html,1,Муфты обжимные для арматуры,0,,1,RECO,1,0,assets/img/solutions/detail/constructive/constructive-metall-mufty-obzhimnye-dlya-armatury.webp,true,1200,900,142992,a3b79ece4292,04246d7dff7f2e38,38.3,33.9,6.61,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,metall,Металл,profnastil,Профнастил,solution-constructive-metall.html,3,Стеновой; Несущий; Универсальный,0,,2,GRAND LINE; Металл Профиль,2,0,assets/img/solutions/detail/constructive/constructive-metall-profnastil.webp,true,1200,900,142678,af5f798c9f5b,07767e7e70000360,54.3,50.9,7.13,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,metall,Металл,setka,Сетка,solution-constructive-metall.html,8,Сварная; Кладочная; Рабица; ЦПВС; Тканая металлическая; Рифленая; Арматурная; Оцинкованная,0,,1,ЗМС,1,0,assets/img/solutions/detail/constructive/constructive-metall-setka.webp,true,1200,900,209850,b530f8595704,041e4e420636c3ff,48.0,43.4,6.94,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,partitions,Перегородки,drywall,Гипсокартон,solution-constructive-partitions.html,6,ГКЛ; ГКЛВ; ГКЛО; ГКЛВО; потолочный гипсокартон; стеновой гипсокартон,4,Волма; Гипрок; Магма; Кнауф,4,Магма; Волма; Gyproc; Кнауф,4,0,assets/img/solutions/detail/constructive/constructive-drywall-v12.webp,true,1440,1080,160288,7b83871afbe1,6878787e7c783808,100.3,52.2,7.54,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,partitions,Перегородки,gypsum-partition-blocks,ПГП,solution-constructive-partitions.html,4,обычная ПГП; влагостойкая ПГП; полнотелая ПГП; пустотелая ПГП,4,Волма; Магма; Кнауф; Хабез,3,Магма; Волма; Кнауф,3,0,assets/img/solutions/detail/constructive/constructive-pgp-v12.webp,true,1440,1080,169980,137755820a4f,00003078fefefe7c,97.6,55.9,7.47,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,partitions,Перегородки,drywall-profile,Профиль для ГКЛ,solution-constructive-partitions.html,5,направляющий профиль; стоечный профиль; потолочный профиль; угловой профиль; подвесы и соединители,3,Волма; Гипрок; Кнауф,2,Gyproc; Кнауф,2,0,assets/img/solutions/detail/constructive/constructive-profile-v12.webp,true,1200,900,80672,6f88f2a2dcf8,00004c4c3e7fff7f,65.5,44.0,7.24,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,partitions,Перегородки,profil-dlya-gipsokartona,Профиль для гипсокартона,solution-constructive-partitions.html,4,Направляющий; Стоечный; Потолочный; Маячковый,0,,2,Gyproc; Кнауф,2,0,assets/img/solutions/detail/constructive/constructive-partitions-profil-dlya-gipsokartona-local.webp,true,1200,900,65652,b66a106b30a7,00003c7c7e3e1000,58.7,55.6,5.72,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,masonry-and-wall-materials,Стены / кладочные материалы,blocks,Блоки,solution-constructive-masonry-and-wall-materials.html,4,газобетонные блоки; силикатные блоки; керамзитобетонные блоки; перегородочные блоки,5,ЕЗСМ; КСЗ; Старооскольский КСМ; АэроБлок; SiMAT,3,INSTKULT; АЛЬФАТЕКС ООО; КСЗ АО,3,0,assets/img/solutions/detail/constructive/constructive-blocks-v12.webp,true,1200,900,116694,a4b006869fd4,00011f1f1ffefe14,83.4,47.2,7.45,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,masonry-and-wall-materials,Стены / кладочные материалы,gazobetonnye-bloki,Газобетонные блоки,solution-constructive-masonry-and-wall-materials.html,6,D300; D350; D400; D500; D600; D700,0,,1,Bonolit,1,0,assets/img/solutions/detail/constructive/constructive-masonry-and-wall-materials-gazobetonnye-bloki.webp,true,1200,900,134792,07ac62a60c3e,00086c6e7e3c1006,57.7,50.3,7.07,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,masonry-and-wall-materials,Стены / кладочные материалы,keramzitobetonnye-bloki,Керамзитобетонные блоки,solution-constructive-masonry-and-wall-materials.html,1,Керамзитобетонные блоки,0,,3,"ООО «Алексинский керамзитовый завод»; Серпуховский керамзитовый завод (СКЗ); Тульский кирпичный завод ""Победа""",3,0,assets/img/solutions/detail/constructive/constructive-masonry-and-wall-materials-keramzitobetonnye-bloki.webp,true,1200,900,301318,9ec41a771a57,020e3e3efefe30c0,49.2,35.9,6.86,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,masonry-and-wall-materials,Стены / кладочные материалы,penobloki,Пеноблоки,solution-constructive-masonry-and-wall-materials.html,8,D300; D400; D500; D600; D700; D800; D900; D1000-1200,0,,1,Пеноблок.Ру,1,0,assets/img/solutions/detail/constructive/constructive-masonry-and-wall-materials-penobloki.webp,true,1200,900,196834,1927f8113b3a,004e5e7e7e7e3400,69.7,58.4,7.13,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,masonry-and-wall-materials,Стены / кладочные материалы,sandwich-panels,Сэндвич-панели,solution-constructive-masonry-and-wall-materials.html,4,стеновые сэндвич-панели; кровельные сэндвич-панели; панели с PIR; панели с минеральной ватой,5,Профлист-С; Берт-Групп; КлимПанель; CubeGroup; ПрофХолод,1,ООО ЗАВОД «МРС,1,0,assets/img/solutions/detail/constructive/constructive-sandwich-panels-v12.webp,true,1200,900,102216,6c83c539d964,0420203c7e0e0fff,77.1,53.3,7.43,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,fundamenty-i-svai,Фундаменты и сваи,svai,Сваи,solution-constructive-fundamenty-i-svai.html,3,Железобетонные; Металлические; Деревянные,0,,4,"АО ""Завод промстройдеталей""; ГК Монолит Сервис - Производство ЖБИ; ООО ""Монолит-сервис""; ООО ТД БЕРОТЕК",4,0,assets/img/solutions/detail/constructive/constructive-fundamenty-i-svai-svai.webp,true,1200,900,81374,87868ce6c9a1,bafefa70808000fc,35.8,28.5,6.36,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,aktovyy-zal,Актовый зал,aktovyy-zal,Актовый зал,solution-tech-equipment-aktovyy-zal.html,4,Кресла; Звуковое оборудование; Проекторы; Сцена,0,,1,Ecler,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-aktovyy-zal-aktovyy-zal.webp,true,1200,900,111788,f65b79decefe,01c1c5dd3e010307,31.1,36.2,6.30,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,bibliotechnoe-oborudovanie,Библиотечное оборудование,bibliotechnoe-oborudovanie,Библиотечное оборудование,solution-tech-equipment-bibliotechnoe-oborudovanie.html,1,Библиотечное оборудование,0,,1,Ярус,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-bibliotechnoe-oborudovanie-bibliotechnoe-oborudovanie.webp,true,1200,900,154466,c4d948972d9f,00007e7e3cf08fff,42.9,41.8,6.78,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,inspection-equipment,Досмотровое оборудование,dosmotrovoe-oborudovanie,Досмотровое оборудование,solution-tech-equipment-inspection-equipment.html,4,Металлодетекторы; Турникеты; Системы контроля доступа; Пост охраны,0,,2,PERCo; БЛОКПОСТ,2,0,assets/img/solutions/detail/tech-equipment/tech-equipment-inspection-equipment-dosmotrovoe-oborudovanie.webp,true,1200,900,83630,bb757692ab58,01313f2f3c50e3f2,42.1,36.5,6.51,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,inspection-equipment,Досмотровое оборудование,access-and-control-systems,Системы доступа и контроля,solution-tech-equipment-inspection-equipment.html,6,досмотровые комплексы; металлодетекторы; рентгенотелевизионные установки; турникеты; системы контроля доступа; ПО контроля,9,ООО САПФИР СЕКЬЮРИТИ ТЕХНОЛОДЖИС; Медрентех; ООО Новые технологии; СкайДеф Технолоджис; Блокпост; Аурикс; Инфоматика; Акционерное общество Информационные технологии. Безопасность. Проекты; Нева-Индустрия,1,Dormakaba,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-inspection-equipment-access-and-control-systems.webp,true,1200,900,44316,02dbd0a00c1a,0343431300ffff00,55.0,33.0,6.28,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,complectation,Комплектация,soft-and-office-furniture,Мебель (мягкая и офисная),solution-tech-equipment-complectation.html,6,офисная мебель; мягкая мебель; кресла; столы; шкафы; комплекты мебели,2,КОМПАНИЯ ДОК-17; Бюрократ,2,Бюрократ; КОМПАНИЯ ДОК-17,2,0,assets/img/solutions/detail/tech-equipment/tech-equipment-complectation-soft-and-office-furniture.webp,true,1200,900,144146,ba6bae2fc032,1f030303030380e1,50.9,38.8,6.88,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,complectation,Комплектация,industrial-furniture,Промышленная мебель,solution-tech-equipment-complectation.html,6,верстаки; промышленные столы; шкафы инструментальные; стеллажи; рабочие места; тумбы,1,GEFESD,1,GEFESD,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-complectation-industrial-furniture.webp,true,1200,900,145164,c1278ed0a890,000406646c193bff,44.3,42.0,6.86,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,laboratornoe-oborudovanie,Лабораторное оборудование,laboratornoe-oborudovanie,Лабораторное оборудование,solution-tech-equipment-laboratornoe-oborudovanie.html,1,Лабораторное оборудование,0,,4,"Аналитика; Компания РЕАТОРГ; ООО ""Алкор Био""; ООО ЭНЕРГОЛАБ",4,0,assets/img/solutions/detail/tech-equipment/tech-equipment-laboratornoe-oborudovanie-laboratornoe-oborudovanie.webp,true,1200,900,82812,352fb714ca67,10d0dcdc0c7e9981,35.2,46.6,6.36,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,small-architectural-forms,МАФ,street-furniture-and-small-architectural-forms,Уличная мебель и малые архитектурные формы,solution-tech-equipment-small-architectural-forms.html,6,скамейки; урны; навесы; велопарковки; детские и спортивные элементы; благоустройство,6,Аданат; Стереовуд; Лебер; Лидер; Кенгуру про; Юмагс,1,Вивана,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-small-architectural-forms-street-furniture-and-small-architectural-forms.webp,true,1200,900,127180,f4112949d57c,00007c3c3c8107df,37.5,41.0,6.54,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,mebel,Мебель,mebel,Мебель,solution-tech-equipment-mebel.html,5,Офисная; Учебная; Лабораторная; Медицинская; Мягкая,0,,2,Бюрократ; КОМПАНИЯ ДОК-17,2,0,assets/img/solutions/detail/tech-equipment/tech-equipment-mebel-mebel.webp,true,1200,900,101682,c751fbac272e,1808393d1d0c000f,46.3,44.4,6.74,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,mebel,Мебель,ofisnaya-mebel,Офисная мебель,solution-tech-equipment-mebel.html,1,Офисная мебель,0,,2,Бюрократ; КОМПАНИЯ ДОК-17,2,0,assets/img/solutions/detail/tech-equipment/tech-equipment-mebel-ofisnaya-mebel.webp,true,1200,900,54312,a0936156633c,0003033b51011fff,42.3,31.1,6.62,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,media-equipment,Медийное оборудование,assembly-hall-equipment,Актовый зал,solution-tech-equipment-media-equipment.html,6,звуковое оборудование; проекционное оборудование; экраны; микрофонные системы; коммутация; комплекты актового зала,2,AVISUAL; AET,1,Ecler,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-media-equipment-assembly-hall-equipment.webp,true,1200,900,74102,81a83b96c5e0,000040fdfdfce0e0,28.1,28.1,5.93,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,media-equipment,Медийное оборудование,media-apparatus,Аппаратура,solution-tech-equipment-media-equipment.html,6,аудиооборудование; видеооборудование; коммутационное оборудование; кронштейны и крепления; кабельная коммутация; медиа-контроллеры,9,IVA; AET; Gefen; Procab; Abl; Ecler; StudioMaster; Qteq; ErgoFount,1,Ecler,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-media-equipment-media-apparatus.webp,true,1200,900,167984,9a9f983973d5,00011017063ef9f8,33.8,35.3,6.47,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,media-equipment,Медийное оборудование,mediynoe-oborudovanie,Медийное оборудование,solution-tech-equipment-media-equipment.html,1,Медийное оборудование,0,,1,Ecler,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-media-equipment-mediynoe-oborudovanie.webp,true,1200,900,84786,1d4f112763a5,575d505f2c180600,21.0,24.9,5.60,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,medical-gases-and-equipment,Медицинские газы и оборудование,anesthesiology-and-intensive-care,Анестезиология и интенсивная терапия,solution-tech-equipment-medical-gases-and-equipment.html,6,наркозно-дыхательные аппараты; аппараты ИВЛ; мониторы; инфузионные станции; расходные материалы; комплектующие,4,Drager; Smith Medical; Medronic; Zoll,1,Mindray,1,0,assets/img/solutions/detail/tech-equipment/tech-equipment-medical-gases-and-equipment-anesthesiology-and-intensive-care.webp,true,1200,900,115918,2d0bd5f8d6ec,231312fa3b1830f0,35.2,36.3,6.53,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,medical-gases-and-equipment,Медицинские газы и оборудование,visualization-and-diagnostics,Визуализация и диагностика,solution-tech-equipment-medical-gases-and-equipment.html,5,диагностическое оборудование; аппараты визуализации; мониторы пациента; медицинские системы; комплектующие диагностики,5,Philips; Samsung; NeuroLogica; MedRonic; MedTron,5,FUJIFILM; Mindray; Olympus; PENTAX Medical; Philips,5,0,assets/img/solutions/detail/tech-equipment/tech-equipment-medical-gases-and-equipment-visualization-and-diagnostics.webp,true,1200,900,112462,f89e891edd92,00c00c0e1e3c5e0c,50.0,50.2,7.01,1,1
OK,OK,,tech-equipment,ТХ оборудование,tech-equipment,Технологическое оборудование,medical-gases-and-equipment,Медицинские газы и оборудование,infusion-therapy-and-temperature-management,Инфузионная терапия и управление температурами,solution-tech-equipment-medical-gases-and-equipment.html,5,инфузионные насосы; шприцевые насосы; инфузионные станции; системы управления температурой; расходные материалы,4,Moog; Medronic; Smith Medical; Zoll,2,B. Braun; Mindray,2,0,assets/img/solutions/detail/tech-equipment/tech-equipment-medical-gases-and-equipment-infusion-therapy-and-temperature-management.webp,true,1200,900,89808,31b83db4f3ba,0042e3f0ee023e7f,32.7,30.5,6.34,1,1
